Fault Model FM3.1																					
FID	minisection	Name	ELon1	NLat1	ELon2	NLat2	CREEPS?	ABM slip rate	ABM rake	NeoKinema slip rate	NeoKinema rake	NeoKinema dip	Zeng slip rate	Zeng rake	Geologic rate (mm/yr)	Geologic lower bound (mm/yr)	Geologic upper bound (mm/yr)	Geo rake	Geo dip	Geo dip dir	
164	164.04	Manix-Afton Hills	-116.2992	35.0384	-116.2338	35.0142	F	0.06	0.0	2.14	0.0	90	0.03	18.4	0.01	0.00	0.20	0.0	90	170.41	
164	164.05	Manix-Afton Hills	-116.2338	35.0142	-116.1369	35.0104	F	0.09	0.0	2.14	0.0	90	0.03	18.4	0.01	0.00	0.20	0.0	90	170.41	
165	165.01	Cady	-116.6569	34.9317	-116.5756	34.9055	F	0.46	0.0	1.00	0.0	90	0.46	19.2	0.39	0.20	1.00	0.0	90	186.83	
165	165.02	Cady	-116.5756	34.9055	-116.4727	34.8934	F	0.52	0.0	1.00	0.0	90	0.46	19.2	0.39	0.20	1.00	0.0	90	186.83	
165	165.03	Cady	-116.4727	34.8934	-116.3698	34.8994	F	0.53	0.0	1.00	0.0	90	0.46	19.2	0.39	0.20	1.00	0.0	90	186.83	
165	165.04	Cady	-116.3698	34.8994	-116.3142	34.8975	F	0.46	0.0	1.00	0.0	90	0.46	19.2	0.39	0.20	1.00	0.0	90	186.83	
166	166.01	Ludlow	-116.2499	34.9596	-116.2024	34.9067	F	0.34	180.0	0.28	180.0	90	0.39	-162.0	0.30	0.05	0.60	180.0	90	239.02	
166	166.02	Ludlow	-116.2024	34.9067	-116.2166	34.8237	F	0.58	180.0	0.28	180.0	90	0.39	-162.0	0.30	0.05	0.60	180.0	90	239.02	
166	166.03	Ludlow	-116.2166	34.8237	-116.1883	34.7834	F	1.87	180.0	0.28	180.0	90	0.39	-162.0	0.30	0.05	0.60	180.0	90	239.02	
166	166.04	Ludlow	-116.1883	34.7834	-116.1606	34.7052	F	1.47	180.0	0.28	180.0	90	0.39	-162.0	0.30	0.05	0.60	180.0	90	239.02	
166	166.05	Ludlow	-116.1606	34.7052	-115.8662	34.4319	F	2.14	180.0	0.28	180.0	90	0.39	-162.0	0.30	0.05	0.60	180.0	90	239.02	
167	167.01	Hector Mine	-116.3767	34.7152	-116.3564	34.6596	F	0.43	180.0	2.53	180.0	90	0.39	-162.0	0.30	0.20	1.00	180.0	90	246.24	
167	167.02	Hector Mine	-116.3564	34.6596	-116.3132	34.6044	F	0.41	180.0	2.53	180.0	90	0.39	-162.0	0.30	0.20	1.00	180.0	90	246.24	
167	167.03	Hector Mine	-116.3132	34.6044	-116.2686	34.5604	F	0.37	180.0	2.53	180.0	90	0.39	-162.0	0.30	0.20	1.00	180.0	90	246.24	
167	167.04	Hector Mine	-116.2686	34.5604	-116.2571	34.4912	F	0.52	180.0	2.53	180.0	90	0.39	-162.0	0.30	0.20	1.00	180.0	90	246.24	
168	168.01	Joshua Tree (Seismicity)	-116.2973	34.0845	-116.3182	34.0249	F	0.12	180.0	0.21	180.0	90	0.02	180.0	0.01	0.00	0.20	180.0	90	270.94	
168	168.02	Joshua Tree (Seismicity)	-116.3182	34.0249	-116.3200	33.9868	F	0.09	180.0	0.21	180.0	90	0.02	180.0	0.01	0.00	0.20	180.0	90	270.94	
168	168.03	Joshua Tree (Seismicity)	-116.3200	33.9868	-116.3003	33.9323	F	0.09	180.0	0.21	180.0	90	0.02	180.0	0.01	0.00	0.20	180.0	90	270.94	
169	169.01	Blue Cut	-116.2658	33.9057	-116.1092	33.8998	F	0.20	0.0	1.70	0.0	90	0.09	12.5	0.01	0.00	0.20	0.0	90	176.93	
169	169.02	Blue Cut	-116.1092	33.8998	-116.0095	33.9129	F	0.20	0.0	1.70	0.0	90	0.09	12.5	0.01	0.00	0.20	0.0	90	176.93	
169	169.03	Blue Cut	-116.0095	33.9129	-115.9406	33.9088	F	0.20	0.0	1.70	0.0	90	0.09	12.5	0.01	0.00	0.20	0.0	90	176.93	
169	169.04	Blue Cut	-115.9406	33.9088	-115.8313	33.9114	F	0.20	0.0	1.70	0.0	90	0.09	12.5	0.01	0.00	0.20	0.0	90	176.93	
169	169.05	Blue Cut	-115.8313	33.9114	-115.6735	33.9196	F	0.20	0.0	1.70	0.0	90	0.09	12.5	0.01	0.00	0.20	0.0	90	176.93	
169	169.06	Blue Cut	-115.6735	33.9196	-115.5631	33.9298	F	0.20	0.0	1.70	0.0	90	0.09	12.5	0.01	0.00	0.20	0.0	90	176.93	
169	169.07	Blue Cut	-115.5631	33.9298	-115.4094	33.9409	F	0.20	0.0	1.70	0.0	90	0.09	12.5	0.01	0.00	0.20	0.0	90	176.93	
170	170.01	Brawley (Seismic Zone) alt 1	-115.7775	33.4020	-115.5532	32.8971	F	22.50	180.0	27.08	-156.1	55	23.67	180.0	23.00	15.00	30.00	180.0	90	249.54	
172	172.01	Cerro Prieto	-115.6121	32.6508	-115.3761	32.4673	F	34.62	180.0	9.42	180.0	90	14.37	-178.1	35.00	30.00	40.00	180.0	90	220.83	
172	172.02	Cerro Prieto	-115.3761	32.4673	-115.3414	32.4395	F	34.95	180.0	9.42	180.0	90	14.37	-178.1	35.00	30.00	40.00	180.0	90	220.83	
172	172.03	Cerro Prieto	-115.3414	32.4395	-115.2865	32.4051	F	34.93	180.0	9.42	180.0	90	14.37	-178.1	35.00	30.00	40.00	180.0	90	220.83	
172	172.04	Cerro Prieto	-115.2865	32.4051	-115.2366	32.3715	F	34.95	180.0	9.42	180.0	90	24.15	-178.9	35.00	30.00	40.00	180.0	90	220.83	
172	172.05	Cerro Prieto	-115.2366	32.3715	-115.1605	32.3141	F	27.10	180.0	9.42	180.0	90	24.15	-178.9	35.00	30.00	40.00	180.0	90	220.83	
172	172.06	Cerro Prieto	-115.1605	32.3141	-115.0838	32.2617	F	26.69	180.0	9.42	180.0	90	33.94	-179.2	35.00	30.00	40.00	180.0	90	220.83	
172	172.07	Cerro Prieto	-115.0838	32.2617	-115.0076	32.2094	F	26.69	180.0	9.42	180.0	90	33.94	-179.2	35.00	30.00	40.00	180.0	90	220.83	
172	172.08	Cerro Prieto	-115.0076	32.2094	-114.9331	32.1522	F	31.22	180.0	9.42	180.0	90	33.94	-179.2	35.00	30.00	40.00	180.0	90	220.83	
173	173.01	Canada David (Detachment)	-115.4187	32.3157	-115.4681	32.2784	F	0.31	-90.0	0.19	-92.7	37	0.41	-108.4	0.39	0.20	1.00	-90.0	37	254.51	
173	173.02	Canada David (Detachment)	-115.4681	32.2784	-115.4752	32.2416	F	0.38	-90.0	0.19	-92.7	37	0.41	-108.4	0.39	0.20	1.00	-90.0	37	254.51	
173	173.03	Canada David (Detachment)	-115.4752	32.2416	-115.4688	32.2040	F	0.40	-90.0	0.19	-92.7	37	0.41	-108.4	0.39	0.20	1.00	-90.0	37	254.51	
173	173.04	Canada David (Detachment)	-115.4688	32.2040	-115.3608	32.1353	F	0.48	-90.0	0.19	-92.7	37	0.41	-108.4	0.39	0.20	1.00	-90.0	37	254.51	
173	173.05	Canada David (Detachment)	-115.3608	32.1353	-115.3434	32.0912	F	0.40	-90.0	0.19	-92.7	37	0.41	-108.4	0.39	0.20	1.00	-90.0	37	254.51	
173	173.06	Canada David (Detachment)	-115.3434	32.0912	-115.3319	32.0501	F	0.39	-90.0	0.19	-92.7	37	0.41	-108.4	0.39	0.20	1.00	-90.0	37	254.51	
174	174.01	Thirty Mile Bank	-117.6415	32.5036	-117.6763	32.5645	F	0.29	90.0	0.03	95.8	24	0.39	70.6	0.39	0.20	1.00	90.0	24	51.65	
174	174.02	Thirty Mile Bank	-117.6763	32.5645	-117.6957	32.6159	F	0.29	90.0	0.03	95.8	24	0.39	70.6	0.39	0.20	1.00	90.0	24	51.65	
174	174.03	Thirty Mile Bank	-117.6957	32.6159	-117.7157	32.6596	F	0.29	90.0	0.03	95.8	24	0.39	70.6	0.39	0.20	1.00	90.0	24	51.65	
174	174.04	Thirty Mile Bank	-117.7157	32.6596	-117.7403	32.6975	F	0.30	90.0	0.03	95.8	24	0.39	70.6	0.39	0.20	1.00	90.0	24	51.65	
174	174.05	Thirty Mile Bank	-117.7403	32.6975	-117.7790	32.7510	F	0.26	90.0	0.03	95.8	24	0.39	70.6	0.39	0.20	1.00	90.0	24	51.65	
174	174.06	Thirty Mile Bank	-117.7790	32.7510	-117.8164	32.7921	F	0.32	90.0	0.03	95.8	24	0.39	70.6	0.39	0.20	1.00	90.0	24	51.65	
174	174.07	Thirty Mile Bank	-117.8164	32.7921	-117.8547	32.8365	F	0.31	90.0	0.03	95.8	24	0.39	70.6	0.39	0.20	1.00	90.0	24	51.65	
174	174.08	Thirty Mile Bank	-117.8547	32.8365	-117.8959	32.8980	F	0.26	90.0	0.03	95.8	24	0.39	70.6	0.39	0.20	1.00	90.0	24	51.65	
174	174.09	Thirty Mile Bank	-117.8959	32.8980	-117.9551	32.9604	F	0.33	90.0	0.03	95.8	24	0.39	70.6	0.39	0.20	1.00	90.0	24	51.65	
174	174.1	Thirty Mile Bank	-117.9551	32.9604	-118.0147	33.0150	F	0.37	90.0	0.03	95.8	24	0.39	70.6	0.39	0.20	1.00	90.0	24	51.65	
174	174.11	Thirty Mile Bank	-118.0147	33.0150	-118.1663	33.0584	F	0.20	90.0	0.03	95.8	24	0.39	70.6	0.39	0.20	1.00	90.0	24	51.65	
176	176.01	Carlsbad	-117.4732	32.8341	-117.4432	32.9471	F	0.27	90.0	0.22	85.6	37	0.25	106.3	0.25	0.01	0.33	90.0	37	71.14	
176	176.02	Carlsbad	-117.4432	32.9471	-117.4477	33.0122	F	0.11	90.0	0.22	85.6	37	0.25	106.3	0.25	0.01	0.33	90.0	37	71.14	
176	176.03	Carlsbad	-117.4477	33.0122	-117.4878	33.0499	F	0.24	90.0	0.22	85.6	37	0.25	106.3	0.25	0.01	0.33	90.0	37	71.14	
176	176.04	Carlsbad	-117.4878	33.0499	-117.5625	33.0534	F	0.06	90.0	0.22	85.6	37	0.25	106.3	0.25	0.01	0.33	90.0	37	71.14	
177	177.01	San Diego Trough south	-117.4288	32.4475	-117.3521	32.3180	F	1.88	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
177	177.02	San Diego Trough south	-117.3521	32.3180	-117.3293	32.2636	F	1.96	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
177	177.03	San Diego Trough south	-117.3293	32.2636	-117.2430	32.1672	F	1.94	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
177	177.04	San Diego Trough south	-117.2430	32.1672	-117.2137	32.1405	F	1.99	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
177	177.05	San Diego Trough south	-117.2137	32.1405	-117.1668	32.0684	F	1.97	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
177	177.06	San Diego Trough south	-117.1668	32.0684	-117.1105	32.0212	F	1.99	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
177	177.07	San Diego Trough south	-117.1105	32.0212	-117.0830	31.9807	F	1.99	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
177	177.08	San Diego Trough south	-117.0830	31.9807	-117.0338	31.8716	F	1.96	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
177	177.09	San Diego Trough south	-117.0338	31.8716	-117.0012	31.8250	F	3.67	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
177	177.1	San Diego Trough south	-117.0012	31.8250	-116.9652	31.7978	F	3.03	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
177	177.11	San Diego Trough south	-116.9652	31.7978	-116.8964	31.7531	F	2.82	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
177	177.12	San Diego Trough south	-116.8964	31.7531	-116.8006	31.6844	F	2.95	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
177	177.13	San Diego Trough south	-116.8006	31.6844	-116.7730	31.6536	F	3.49	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
177	177.14	San Diego Trough south	-116.7730	31.6536	-116.7051	31.6017	F	3.02	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
177	177.15	San Diego Trough south	-116.7051	31.6017	-116.6380	31.5791	F	1.88	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
177	177.16	San Diego Trough south	-116.6380	31.5791	-116.5281	31.5781	F	0.37	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
177	177.17	San Diego Trough south	-116.5281	31.5781	-116.4527	31.5688	F	0.87	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
177	177.18	San Diego Trough south	-116.4527	31.5688	-116.3879	31.5516	F	1.64	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
177	177.19	San Diego Trough south	-116.3879	31.5516	-116.3225	31.5255	F	1.99	180.0	2.80	180.0	90	2.85	-163.1	1.50	1.00	3.00	180.0	90	224.2	
178	178.01	San Clemente	-117.3825	31.9949	-117.4486	32.0388	F	2.84	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.02	San Clemente	-117.4486	32.0388	-117.5025	32.0633	F	2.39	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.03	San Clemente	-117.5025	32.0633	-117.5551	32.1078	F	3.10	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.04	San Clemente	-117.5551	32.1078	-117.6044	32.1257	F	2.16	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.05	San Clemente	-117.6044	32.1257	-117.6649	32.1739	F	3.03	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.06	San Clemente	-117.6649	32.1739	-117.6924	32.2037	F	3.30	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.07	San Clemente	-117.6924	32.2037	-117.7366	32.2335	F	2.87	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.08	San Clemente	-117.7366	32.2335	-117.7743	32.2620	F	3.00	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.09	San Clemente	-117.7743	32.2620	-117.8294	32.3113	F	3.15	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.1	San Clemente	-117.8294	32.3113	-117.8778	32.3559	F	3.17	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.11	San Clemente	-117.8778	32.3559	-117.9148	32.3929	F	3.23	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.12	San Clemente	-117.9148	32.3929	-117.9534	32.4775	F	3.49	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.13	San Clemente	-117.9534	32.4775	-117.9955	32.5443	F	3.45	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.14	San Clemente	-117.9955	32.5443	-118.0459	32.5831	F	3.09	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.15	San Clemente	-118.0459	32.5831	-118.0809	32.6415	F	3.45	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.16	San Clemente	-118.0809	32.6415	-118.1650	32.7042	F	3.09	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.17	San Clemente	-118.1650	32.7042	-118.2264	32.7406	F	2.91	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.18	San Clemente	-118.2264	32.7406	-118.2662	32.7703	F	3.09	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.19	San Clemente	-118.2662	32.7703	-118.3307	32.8361	F	3.27	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.2	San Clemente	-118.3307	32.8361	-118.3651	32.8889	F	3.37	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.21	San Clemente	-118.3651	32.8889	-118.3974	32.9166	F	3.20	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.22	San Clemente	-118.3974	32.9166	-118.4546	32.9484	F	2.93	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.23	San Clemente	-118.4546	32.9484	-118.4840	32.9843	F	3.32	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.24	San Clemente	-118.4840	32.9843	-118.5249	33.0366	F	3.33	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.25	San Clemente	-118.5249	33.0366	-118.5672	33.0770	F	3.26	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.26	San Clemente	-118.5672	33.0770	-118.6274	33.1341	F	3.26	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.27	San Clemente	-118.6274	33.1341	-118.6661	33.1680	F	3.24	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.28	San Clemente	-118.6661	33.1680	-118.7204	33.2151	F	3.23	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
178	178.29	San Clemente	-118.7204	33.2151	-118.8046	33.2880	F	3.23	180.0	0.36	180.0	90	3.74	171.2	1.80	1.00	5.00	180.0	88	47.58	
181	181.01	San Pedro Basin	-118.3345	33.4718	-118.3840	33.5026	F	1.05	180.0	1.49	180.0	90	1.47	164.6	1.50	0.00	2.00	180.0	88	50.75	
181	181.02	San Pedro Basin	-118.3840	33.5026	-118.4674	33.5777	F	1.12	180.0	1.49	180.0	90	1.47	164.6	1.50	0.00	2.00	180.0	88	50.75	
181	181.03	San Pedro Basin	-118.4674	33.5777	-118.5031	33.6401	F	1.10	180.0	1.49	180.0	90	1.47	164.6	1.50	0.00	2.00	180.0	88	50.75	
181	181.04	San Pedro Basin	-118.5031	33.6401	-118.5842	33.7297	F	1.08	180.0	1.49	180.0	90	1.47	164.6	1.50	0.00	2.00	180.0	88	50.75	
181	181.05	San Pedro Basin	-118.5842	33.7297	-118.6570	33.8083	F	1.03	180.0	1.49	180.0	90	1.47	164.6	1.50	0.00	2.00	180.0	88	50.75	
181	181.06	San Pedro Basin	-118.6570	33.8083	-118.6992	33.8559	F	1.00	180.0	1.49	180.0	90	1.47	164.6	1.50	0.00	2.00	180.0	88	50.75	
181	181.07	San Pedro Basin	-118.6992	33.8559	-118.7223	33.9024	F	1.03	180.0	1.49	180.0	90	1.47	164.6	1.50	0.00	2.00	180.0	88	50.75	
181	181.08	San Pedro Basin	-118.7223	33.9024	-118.7973	33.9408	F	0.91	180.0	1.49	180.0	90	1.47	164.6	1.50	0.00	2.00	180.0	88	50.75	
183	183.01	San Pedro Escarpment	-118.4672	33.7364	-118.5142	33.7683	F	0.01	90.0	0.78	87.1	17	0.03	71.6	0.01	0.00	0.20	90.0	17	38.22	
183	183.02	San Pedro Escarpment	-118.5142	33.7683	-118.6033	33.7996	F	0.00	90.0	0.78	87.1	17	0.03	71.6	0.01	0.00	0.20	90.0	17	38.22	
183	183.03	San Pedro Escarpment	-118.6033	33.7996	-118.6637	33.8493	F	0.08	90.0	0.78	87.1	17	0.03	71.6	0.01	0.00	0.20	90.0	17	38.22	
183	183.04	San Pedro Escarpment	-118.6637	33.8493	-118.6881	33.8806	F	0.12	90.0	0.78	87.1	17	0.03	71.6	0.01	0.00	0.20	90.0	17	38.22	
184	184.01	Compton	-118.0607	33.6813	-118.1311	33.7257	F	1.01	90.0	0.87	88.2	20	1.19	73.9	0.90	0.30	1.40	90.0	20	34.41	
184	184.02	Compton	-118.1311	33.7257	-118.1786	33.7427	F	0.80	90.0	0.87	88.2	20	1.19	73.9	0.90	0.30	1.40	90.0	20	34.41	
184	184.03	Compton	-118.1786	33.7427	-118.2280	33.7604	F	0.79	90.0	0.87	88.2	20	1.19	73.9	0.90	0.30	1.40	90.0	20	34.41	
184	184.04	Compton	-118.2280	33.7604	-118.2690	33.7821	F	0.84	90.0	0.87	88.2	20	1.19	73.9	0.90	0.30	1.40	90.0	20	34.41	
184	184.05	Compton	-118.2690	33.7821	-118.3147	33.8006	F	0.82	90.0	0.87	88.2	20	1.19	73.9	0.90	0.30	1.40	90.0	20	34.41	
184	184.06	Compton	-118.3147	33.8006	-118.3594	33.8183	F	0.84	90.0	0.87	88.2	20	1.19	73.9	0.90	0.30	1.40	90.0	20	34.41	
184	184.07	Compton	-118.3594	33.8183	-118.4366	33.8459	F	0.86	90.0	0.87	88.2	20	1.19	73.9	0.90	0.30	1.40	90.0	20	34.41	
184	184.08	Compton	-118.4366	33.8459	-118.5028	33.8727	F	0.86	90.0	0.87	88.2	20	1.19	73.9	0.90	0.30	1.40	90.0	20	34.41	
184	184.09	Compton	-118.5028	33.8727	-118.5469	33.9006	F	0.90	90.0	0.87	88.2	20	1.19	73.9	0.90	0.30	1.40	90.0	20	34.41	
184	184.1	Compton	-118.5469	33.9006	-118.5863	33.9341	F	0.95	90.0	0.87	88.2	20	1.19	73.9	0.90	0.30	1.40	90.0	20	34.41	
184	184.11	Compton	-118.5863	33.9341	-118.6078	33.9662	F	1.04	90.0	0.87	88.2	20	1.19	73.9	0.90	0.30	1.40	90.0	20	34.41	
184	184.12	Compton	-118.6078	33.9662	-118.6255	34.0007	F	1.06	90.0	0.87	88.2	20	1.19	73.9	0.90	0.30	1.40	90.0	20	34.41	
185	185.01	Santa Monica Bay	-118.7855	33.7672	-118.9166	33.8735	F	0.00	90.0	0.32	92.2	20	0.02	90.0	0.01	0.00	0.20	90.0	20	44.33	
186	186.01	Peralta Hills	-117.7410	33.8376	-117.8173	33.8245	F	0.23	90.0	0.04	91.6	50	0.40	71.1	0.39	0.20	1.00	90.0	50	2.83	
186	186.02	Peralta Hills	-117.8173	33.8245	-117.8858	33.8435	F	0.25	90.0	0.04	91.6	50	0.40	71.1	0.39	0.20	1.00	90.0	50	2.83	
187	187.01	Morales (West)	-119.7217	34.9748	-119.7629	34.9940	F	0.00	90.0	0.23	19.1	32	0.01	90.0	0.01	0.00	0.20	90.0	32	49.26	
187	187.02	Morales (West)	-119.7629	34.9940	-119.8124	35.0294	F	0.00	90.0	0.23	19.1	32	0.01	90.0	0.01	0.00	0.20	90.0	32	49.26	
187	187.03	Morales (West)	-119.8124	35.0294	-119.8488	35.0885	F	0.00	90.0	0.23	19.1	32	0.01	90.0	0.01	0.00	0.20	90.0	32	49.26	
187	187.04	Morales (West)	-119.8488	35.0885	-119.9204	35.1633	F	0.00	90.0	0.23	19.1	32	0.01	90.0	0.01	0.00	0.20	90.0	32	49.26	
188	188.01	Morales (East)	-119.4851	34.9434	-119.5470	34.9498	F	0.00	90.0	0.35	13.2	32	0.01	90.0	0.01	0.00	0.20	90.0	32	14	
188	188.02	Morales (East)	-119.5470	34.9498	-119.5938	34.9593	F	0.00	90.0	0.35	13.2	32	0.01	90.0	0.01	0.00	0.20	90.0	32	14	
188	188.03	Morales (East)	-119.5938	34.9593	-119.6739	34.9818	F	0.00	90.0	0.35	13.2	32	0.01	90.0	0.01	0.00	0.20	90.0	32	14	
189	189.01	South Cuyama	-120.3477	35.2490	-120.2316	35.1952	F	0.10	0.0	0.14	79.2	33	0.10	90.0	0.01	0.00	0.20	90.0	33	211.98	
189	189.02	South Cuyama	-120.2316	35.1952	-120.1743	35.1638	F	0.08	0.0	0.14	79.2	33	0.10	90.0	0.01	0.00	0.20	90.0	33	211.98	
189	189.03	South Cuyama	-120.1743	35.1638	-120.1050	35.1174	F	0.02	0.0	0.14	79.2	33	0.10	90.0	0.01	0.00	0.20	90.0	33	211.98	
189	189.04	South Cuyama	-120.1050	35.1174	-120.0384	35.0739	F	0.03	0.0	0.14	79.2	33	0.10	90.0	0.01	0.00	0.20	90.0	33	211.98	
189	189.05	South Cuyama	-120.0384	35.0739	-119.9872	35.0175	F	0.08	180.0	0.14	79.2	33	0.10	90.0	0.01	0.00	0.20	90.0	33	211.98	
189	189.06	South Cuyama	-119.9872	35.0175	-119.9094	34.9596	F	0.00	0.0	0.14	79.2	33	0.10	90.0	0.01	0.00	0.20	90.0	33	211.98	
189	189.07	South Cuyama	-119.9094	34.9596	-119.8690	34.9392	F	0.04	0.0	0.14	79.2	33	0.10	90.0	0.01	0.00	0.20	90.0	33	211.98	
189	189.08	South Cuyama	-119.8690	34.9392	-119.8198	34.9335	F	0.13	0.0	0.14	79.2	33	0.10	90.0	0.01	0.00	0.20	90.0	33	211.98	
189	189.09	South Cuyama	-119.8198	34.9335	-119.7471	34.9180	F	0.11	0.0	0.14	79.2	33	0.10	90.0	0.01	0.00	0.20	90.0	33	211.98	
189	189.1	South Cuyama	-119.7471	34.9180	-119.6811	34.8798	F	0.04	0.0	0.14	79.2	33	0.10	90.0	0.01	0.00	0.20	90.0	33	211.98	
189	189.11	South Cuyama	-119.6811	34.8798	-119.5967	34.8619	F	0.00	90.0	0.14	79.2	33	0.10	90.0	0.01	0.00	0.20	90.0	33	211.98	
191	191.01	Big Pine (East)	-119.0056	34.8197	-119.0497	34.7878	F	0.36	23.1	1.02	68.4	20	0.39	44.0	0.39	0.20	1.00	45.0	73	338.02	
191	191.02	Big Pine (East)	-119.0497	34.7878	-119.1809	34.7347	F	0.28	-115.8	1.02	68.4	20	0.39	44.0	0.39	0.20	1.00	45.0	73	338.02	
191	191.03	Big Pine (East)	-119.1809	34.7347	-119.2319	34.7445	F	0.43	30.8	1.02	68.4	20	0.39	44.0	0.39	0.20	1.00	45.0	73	338.02	
192	192.01	Big Pine (Central)	-119.3566	34.6679	-119.2965	34.6874	F	0.17	-125.9	1.57	52.2	20	0.01	90.0	0.01	0.00	0.20	90.0	76	167.47	
192	192.02	Big Pine (Central)	-119.2965	34.6874	-119.2597	34.7089	F	0.19	-137.2	1.57	52.2	20	0.01	90.0	0.01	0.00	0.20	90.0	76	167.47	
192	192.03	Big Pine (Central)	-119.2597	34.7089	-119.2147	34.7231	F	0.21	-118.3	1.57	52.2	20	0.01	90.0	0.01	0.00	0.20	90.0	76	167.47	
192	192.04	Big Pine (Central)	-119.2147	34.7231	-119.1241	34.7101	F	0.00	90.0	1.57	52.2	20	0.01	90.0	0.01	0.00	0.20	90.0	76	167.47	
193	193.01	Pine Mtn	-118.7889	34.6192	-118.8409	34.6216	F	5.33	-56.7	1.46	71.4	45	0.01	90.0	0.01	0.00	0.20	90.0	45	5.18	
193	193.02	Pine Mtn	-118.8409	34.6216	-118.8898	34.6165	F	4.94	-68.9	1.46	71.4	45	0.01	90.0	0.01	0.00	0.20	90.0	45	5.18	
193	193.03	Pine Mtn	-118.8898	34.6165	-118.9713	34.5799	F	0.00	90.0	1.46	71.4	45	0.01	90.0	0.01	0.00	0.20	90.0	45	5.18	
